id,lat,lon,data_hora_gmt,satelite,municipio,estado,pais,municipio_id,estado_id,pais_id,numero_dias_sem_chuva,precipitacao,risco_fogo,bioma,frp
e5c439d7-b298-3bbf-bfe0-1e329769cfcd,   2.997700, -61.692400,2024-02-23 00:04:48,GOES-16,ALTO ALEGRE,RORAIMA,Brasil,1400050,14,33,17,0.0,1.0,Amazônia,73.3
e272440e-87c3-322e-9502-6917ffc499df,   2.997800, -61.673600,2024-02-23 00:04:48,GOES-16,ALTO ALEGRE,RORAIMA,Brasil,1400050,14,33,17,0.0,1.0,Amazônia,86.7
bcef7d84-feb8-30ff-83e7-cda3234c1f60,   3.016000, -61.710900,2024-02-23 00:04:48,GOES-16,ALTO ALEGRE,RORAIMA,Brasil,1400050,14,33,17,0.0,1.0,Amazônia,58.2
09ed8769-611b-3c82-b7f5-efa937da2858,   2.414100, -61.625000,2024-02-23 00:04:52,GOES-16,IRACEMA,RORAIMA,Brasil,1400282,14,33,11,0.0,1.0,Amazônia,63.4
67e649fd-f6fb-3eaf-b9ec-1247dc29785e,   2.432300, -61.643600,2024-02-23 00:04:52,GOES-16,IRACEMA,RORAIMA,Brasil,1400282,14,33,10,0.0,1.0,Amazônia,61.4
eb86eda4-dd13-3668-bfc2-f349bbe2ceb9,   2.432300, -61.624800,2024-02-23 00:04:52,GOES-16,IRACEMA,RORAIMA,Brasil,1400282,14,33,10,0.0,1.0,Amazônia,68.5
08ef67fd-c505-3322-a15d-af738534aedc,   2.413600, -61.925900,2024-02-23 00:04:52,GOES-16,MUCAJAÍ,RORAIMA,Brasil,1400308,14,33,16,0.0,1.0,Amazônia,61.4
8940fd20-413f-31d9-b6ce-a332cb058283,   1.978200, -60.477200,2024-02-23 00:04:54,GOES-16,CANTÁ,RORAIMA,Brasil,1400175,14,33,9,0.0,0.93,Amazônia,62.2
c111c2ad-bfcd-37f0-9df0-7b8c6addd5d6,   1.960000, -60.477400,2024-02-23 00:04:54,GOES-16,CANTÁ,RORAIMA,Brasil,1400175,14,33,9,0.0,0.91,Amazônia,61.2
ceef936b-1634-3d4b-a726-fe0f9f09bac9,   1.922200, -61.366600,2024-02-23 00:04:55,GOES-16,CARACARAÍ,RORAIMA,Brasil,1400209,14,33,9,0.0,1.0,Amazônia,58.7
39ecce91-250c-3de4-876f-3e217fdda178,   1.668200, -60.423400,2024-02-23 00:04:56,GOES-16,CARACARAÍ,RORAIMA,Brasil,1400209,14,33,9,0.0,1.0,Amazônia,49.8
693da0e8-2b15-3faa-9c7e-fab07c099a31,   1.576900, -60.538000,2024-02-23 00:04:57,GOES-16,CARACARAÍ,RORAIMA,Brasil,1400209,14,33,9,0.0,1.0,Amazônia,55.7
25d50c76-8162-36b4-9cb8-049c3db9a1b2,   1.140400, -59.284500,2024-02-23 00:04:59,GOES-16,CAROEBE,RORAIMA,Brasil,1400233,14,33,17,0.0,0.85,Amazônia,53.9
31f23ba7-d0bc-3d3a-8147-8ab9cbc1948b,   1.158600, -59.284400,2024-02-23 00:04:59,GOES-16,CAROEBE,RORAIMA,Brasil,1400233,14,33,16,0.0,0.84,Amazônia,62.8
d013a0bc-87ce-39d3-88fa-f46b85862915,   1.140400, -59.303600,2024-02-23 00:04:59,GOES-16,CAROEBE,RORAIMA,Brasil,1400233,14,33,17,0.0,0.84,Amazônia,121.6
529456c4-bf71-3017-ba42-883cca0dfb48,   1.158600, -59.303500,2024-02-23 00:04:59,GOES-16,CAROEBE,RORAIMA,Brasil,1400233,14,33,16,0.0,0.84,Amazônia,137.6
d4a0abdb-6a6b-33c6-8317-0668b29ed86b,    .738300, -60.296700,2024-02-23 00:05:01,GOES-16,RORAINÓPOLIS,RORAIMA,Brasil,1400472,14,33,9,0.0,0.8,Amazônia,43.2
7582d90e-65bd-3185-aa78-1fea4e929fc3,    .738300, -60.372600,2024-02-23 00:05:01,GOES-16,RORAINÓPOLIS,RORAIMA,Brasil,1400472,14,33,9,0.0,0.75,Amazônia,57.9
bb08621e-1ae4-35a1-a9eb-86500d9f785a,   2.997700, -61.711200,2024-02-23 00:14:48,GOES-16,ALTO ALEGRE,RORAIMA,Brasil,1400050,14,33,17,0.0,1.0,Amazônia,54.5
75282d2f-63ad-399d-884d-7bf1ddc629b5,   2.997800, -61.673600,2024-02-23 00:14:48,GOES-16,ALTO ALEGRE,RORAIMA,Brasil,1400050,14,33,17,0.0,1.0,Amazônia,95.8
63ab42fb-4b66-3b2a-b182-6672703bb92f,   3.016000, -61.710900,2024-02-23 00:14:48,GOES-16,ALTO ALEGRE,RORAIMA,Brasil,1400050,14,33,17,0.0,1.0,Amazônia,56.8
8b25144f-68ea-33fe-8b81-dad92f42fea6,   2.997700, -61.692400,2024-02-23 00:14:48,GOES-16,ALTO ALEGRE,RORAIMA,Brasil,1400050,14,33,17,0.0,1.0,Amazônia,68.6
101c9871-d3bf-326b-9b1d-263214781c7c,   2.414100, -61.606100,2024-02-23 00:14:52,GOES-16,IRACEMA,RORAIMA,Brasil,1400282,14,33,11,0.0,1.0,Amazônia,63.9
98ab0d21-8359-3c5d-8fa9-48aaedf9efde,   2.432200, -61.700000,2024-02-23 00:14:52,GOES-16,IRACEMA,RORAIMA,Brasil,1400282,14,33,13,0.0,1.0,Amazônia,59.6
a3c2222e-5ef6-3e3e-8aa4-c574f97d7327,   2.432200, -61.681200,2024-02-23 00:14:52,GOES-16,IRACEMA,RORAIMA,Brasil,1400282,14,33,12,0.0,1.0,Amazônia,70.1
f459ecb5-0879-363a-aca7-865c91b7c399,   2.432300, -61.643600,2024-02-23 00:14:52,GOES-16,IRACEMA,RORAIMA,Brasil,1400282,14,33,10,0.0,1.0,Amazônia,60.6
1f6aa77d-b759-313b-8f40-2a6874ce3568,   2.432300, -61.624800,2024-02-23 00:14:52,GOES-16,IRACEMA,RORAIMA,Brasil,1400282,14,33,10,0.0,1.0,Amazônia,67.4
49a22301-0a54-3f1b-a141-88845b3ee177,   2.432400, -61.587100,2024-02-23 00:14:52,GOES-16,IRACEMA,RORAIMA,Brasil,1400282,14,33,10,0.0,1.0,Amazônia,64.4
3e019180-b3be-3ca8-bcdf-db5aa553261d,   2.413600, -61.925900,2024-02-23 00:14:52,GOES-16,MUCAJAÍ,RORAIMA,Brasil,1400308,14,33,16,0.0,1.0,Amazônia,66.7
86bede37-132c-3676-8eac-ded758748ed4,   2.414100, -61.625000,2024-02-23 00:14:52,GOES-16,IRACEMA,RORAIMA,Brasil,1400282,14,33,11,0.0,1.0,Amazônia,59.6
d1b3fcf3-24f4-3980-be9e-a9998a161de3,   2.414200, -61.587300,2024-02-23 00:14:52,GOES-16,IRACEMA,RORAIMA,Brasil,1400282,14,33,11,0.0,1.0,Amazônia,68.7
4bd58879-0c2d-3f73-b664-4019d9b81245,   1.978200, -60.477200,2024-02-23 00:14:54,GOES-16,CANTÁ,RORAIMA,Brasil,1400175,14,33,9,0.0,0.93,Amazônia,58.4
2c6ac4ae-d6a5-3805-b36b-5e4d6fd30519,   1.960000, -60.477400,2024-02-23 00:14:54,GOES-16,CANTÁ,RORAIMA,Brasil,1400175,14,33,9,0.0,0.91,Amazônia,81.4
7a14a2e2-22c4-3c91-8a8d-9bec29de24f4,   1.576900, -60.538000,2024-02-23 00:14:57,GOES-16,CARACARAÍ,RORAIMA,Brasil,1400209,14,33,9,0.0,1.0,Amazônia,65.1
02739e2a-1b13-3001-a99f-ac2e81113205,   1.158600, -59.284400,2024-02-23 00:14:59,GOES-16,CAROEBE,RORAIMA,Brasil,1400233,14,33,16,0.0,0.84,Amazônia,90.3
bec1446c-7610-3578-9f51-cbff7f707815,   1.140400, -59.303600,2024-02-23 00:14:59,GOES-16,CAROEBE,RORAIMA,Brasil,1400233,14,33,17,0.0,0.84,Amazônia,69.9
a93bd5d2-095e-3078-85ee-a3877831a15f,   1.158600, -59.303500,2024-02-23 00:14:59,GOES-16,CAROEBE,RORAIMA,Brasil,1400233,14,33,16,0.0,0.84,Amazônia,170.2
d1ade923-5c7f-32b8-b718-90b50f9c4672,    .738300, -60.372600,2024-02-23 00:15:01,GOES-16,RORAINÓPOLIS,RORAIMA,Brasil,1400472,14,33,9,0.0,0.75,Amazônia,46.1
221dbc3b-dd68-3118-8cff-cd5baed00c06,    .664000, -63.266400,2024-02-23 00:15:02,GOES-16,BARCELOS,AMAZONAS,Brasil,1300409,13,33,10,0.0,1.0,Amazônia,51.8
b5895d45-60d6-38d6-9629-edc8bf7c012c, -10.178100, -36.429699,2024-02-23 00:24:05,METOP-B,PENEDO,ALAGOAS,Brasil,2706703,27,33,-999,0.0,0.89,Mata Atlântica,
6a62c58a-18e9-3a8c-a34a-ca760b242299,   2.997700, -61.692400,2024-02-23 00:24:48,GOES-16,ALTO ALEGRE,RORAIMA,Brasil,1400050,14,33,17,0.0,1.0,Amazônia,68.4
c0723999-1622-39c7-8aec-546d96d8ae7e,   3.016000, -61.710900,2024-02-23 00:24:48,GOES-16,ALTO ALEGRE,RORAIMA,Brasil,1400050,14,33,17,0.0,1.0,Amazônia,58.6
afadb29e-a971-3a98-adb7-f996e99a54ec,   2.997800, -61.673600,2024-02-23 00:24:48,GOES-16,ALTO ALEGRE,RORAIMA,Brasil,1400050,14,33,17,0.0,1.0,Amazônia,100.3
39f96b4d-efa8-301e-a1e4-57b7060d32d7,   2.432200, -61.700000,2024-02-23 00:24:52,GOES-16,IRACEMA,RORAIMA,Brasil,1400282,14,33,13,0.0,1.0,Amazônia,94.3
6aa949f6-b93b-3a2a-9dfb-7533e1a96cce,   2.432200, -61.681200,2024-02-23 00:24:52,GOES-16,IRACEMA,RORAIMA,Brasil,1400282,14,33,12,0.0,1.0,Amazônia,91.5
cb1a6edc-20aa-31f2-bfd6-7023bf54b0c3,   2.432300, -61.624800,2024-02-23 00:24:52,GOES-16,IRACEMA,RORAIMA,Brasil,1400282,14,33,10,0.0,1.0,Amazônia,62.8
e45aaf5a-e69e-33f5-899e-3aead6e54a66,   2.413600, -61.925900,2024-02-23 00:24:52,GOES-16,MUCAJAÍ,RORAIMA,Brasil,1400308,14,33,16,0.0,1.0,Amazônia,59.4
e61d811e-8e7e-31b0-9512-760f51bbbcc1,   2.414100, -61.625000,2024-02-23 00:24:52,GOES-16,IRACEMA,RORAIMA,Brasil,1400282,14,33,11,0.0,1.0,Amazônia,58.3
5f481a91-34e7-320c-b3e8-00a3c26a80eb,   1.978200, -60.477200,2024-02-23 00:24:54,GOES-16,CANTÁ,RORAIMA,Brasil,1400175,14,33,9,0.0,0.93,Amazônia,70.8
92a6a473-bf70-31bb-a654-67cd0b63616a,   1.960000, -60.477400,2024-02-23 00:24:54,GOES-16,CANTÁ,RORAIMA,Brasil,1400175,14,33,9,0.0,0.91,Amazônia,76.3
eb343fe3-56cb-3c3c-90fd-6fe724a6b681,   1.576900, -60.538000,2024-02-23 00:24:57,GOES-16,CARACARAÍ,RORAIMA,Brasil,1400209,14,33,9,0.0,1.0,Amazônia,64.5
33f8c42d-0086-32d7-901c-d8b60ab95078,   1.158600, -59.303500,2024-02-23 00:24:59,GOES-16,CAROEBE,RORAIMA,Brasil,1400233,14,33,16,0.0,0.84,Amazônia,147.9
7e9f132a-dcb0-3774-a9ed-d4fff32f87e6,   1.158600, -59.284400,2024-02-23 00:24:59,GOES-16,CAROEBE,RORAIMA,Brasil,1400233,14,33,16,0.0,0.84,Amazônia,73.7
f7f04a87-1951-33ef-ab15-4ccc659fb3d3,   1.140400, -59.303600,2024-02-23 00:24:59,GOES-16,CAROEBE,RORAIMA,Brasil,1400233,14,33,17,0.0,0.84,Amazônia,92.7
3fcad859-055d-35e2-9ffd-fe9cb9da9fe9,   1.140400, -59.284500,2024-02-23 00:24:59,GOES-16,CAROEBE,RORAIMA,Brasil,1400233,14,33,17,0.0,0.85,Amazônia,53.0
dfc82d44-5185-3b67-9292-d7bd5f3d8dab,   1.119700, -62.143500,2024-02-23 00:24:59,GOES-16,CARACARAÍ,RORAIMA,Brasil,1400209,14,33,11,0.0,1.0,Amazônia,59.0
d865cd21-45c0-382e-b671-27d0dded1274,  -1.318300, -53.178600,2024-02-23 00:27:30,METOP-B,ALMEIRIM,PARÁ,Brasil,1500503,15,33,7,0.0,0.21,Amazônia,
51fc36b8-68e0-322f-bc5a-9e0f236ad443,  -1.331700, -53.192902,2024-02-23 00:27:30,METOP-B,ALMEIRIM,PARÁ,Brasil,1500503,15,33,7,0.0,0.21,Amazônia,
af74bc3d-e34e-3d16-9835-4b8b60f1c3ae,  -1.328000, -53.176498,2024-02-23 00:27:30,METOP-B,ALMEIRIM,PARÁ,Brasil,1500503,15,33,7,0.0,0.21,Amazônia,
a54c0234-29a3-3229-ab3d-2c92d7cb28eb,   2.997800, -61.673600,2024-02-23 00:34:48,GOES-16,ALTO ALEGRE,RORAIMA,Brasil,1400050,14,33,17,0.0,1.0,Amazônia,56.2
3bc04252-f3a6-3eac-83ca-b49cea6cf41a,   2.413600, -61.925900,2024-02-23 00:34:52,GOES-16,MUCAJAÍ,RORAIMA,Brasil,1400308,14,33,16,0.0,1.0,Amazônia,57.9
c70de673-26b3-32b8-9c4d-349e52f92313,   2.377500, -61.700700,2024-02-23 00:34:52,GOES-16,IRACEMA,RORAIMA,Brasil,1400282,14,33,15,0.0,1.0,Amazônia,74.9
f4682ee1-0d68-398a-acae-efd372546e41,   2.432400, -61.587100,2024-02-23 00:34:52,GOES-16,IRACEMA,RORAIMA,Brasil,1400282,14,33,10,0.0,1.0,Amazônia,55.0
ea9ab7ee-0246-3d88-affa-9790592bf4a4,   2.432300, -61.624800,2024-02-23 00:34:52,GOES-16,IRACEMA,RORAIMA,Brasil,1400282,14,33,10,0.0,1.0,Amazônia,65.9
4503b0a1-e21e-3ffc-9d27-0ad5bb298230,   1.960000, -60.477400,2024-02-23 00:34:54,GOES-16,CANTÁ,RORAIMA,Brasil,1400175,14,33,9,0.0,0.91,Amazônia,77.7
a7792c79-1cfd-3b3d-9f02-3ed74f3752bd,   1.686400, -60.423200,2024-02-23 00:34:56,GOES-16,CARACARAÍ,RORAIMA,Brasil,1400209,14,33,9,0.0,0.99,Amazônia,48.6
f7c82c74-172d-3e2e-a550-30374923d7cd,   1.576900, -60.538000,2024-02-23 00:34:57,GOES-16,CARACARAÍ,RORAIMA,Brasil,1400209,14,33,9,0.0,1.0,Amazônia,63.2
435d00b3-7759-317b-9fdf-c450a68789d4,   1.140400, -59.303600,2024-02-23 00:34:59,GOES-16,CAROEBE,RORAIMA,Brasil,1400233,14,33,17,0.0,0.84,Amazônia,67.6
46b69c29-4203-3bab-ba0e-ccbe02d1333d,   1.158600, -59.284400,2024-02-23 00:34:59,GOES-16,CAROEBE,RORAIMA,Brasil,1400233,14,33,16,0.0,0.84,Amazônia,72.2
1d87973b-4dcc-3dd5-9ce1-ca07d1848e37,   1.119700, -62.143500,2024-02-23 00:34:59,GOES-16,CARACARAÍ,RORAIMA,Brasil,1400209,14,33,11,0.0,1.0,Amazônia,55.4
996de97c-f242-39fd-ac3f-96ada3f63f6b,   1.158600, -59.303500,2024-02-23 00:34:59,GOES-16,CAROEBE,RORAIMA,Brasil,1400233,14,33,16,0.0,0.84,Amazônia,164.3
d9443f73-afe3-3684-b242-523190c56af3,    .738300, -60.372600,2024-02-23 00:35:01,GOES-16,RORAINÓPOLIS,RORAIMA,Brasil,1400472,14,33,9,0.0,0.75,Amazônia,44.8
9da61a53-9669-377b-b860-a5c1c920aa3c,   2.997800, -61.673600,2024-02-23 00:44:48,GOES-16,ALTO ALEGRE,RORAIMA,Brasil,1400050,14,33,17,0.0,1.0,Amazônia,60.3
7c46b370-61e1-33e3-a343-7b2862d27512,   3.016000, -61.710900,2024-02-23 00:44:48,GOES-16,ALTO ALEGRE,RORAIMA,Brasil,1400050,14,33,17,0.0,1.0,Amazônia,49.6
90fc5bb0-c146-3c24-bc9b-bbc7b9aebc30,   2.997700, -61.692400,2024-02-23 00:44:48,GOES-16,ALTO ALEGRE,RORAIMA,Brasil,1400050,14,33,17,0.0,1.0,Amazônia,53.1
efca8bd7-7cc4-3a07-980f-3c6e03a21da4,   2.395700, -61.700500,2024-02-23 00:44:52,GOES-16,IRACEMA,RORAIMA,Brasil,1400282,14,33,14,0.0,1.0,Amazônia,80.0
34e799cb-83aa-36af-8cdd-697844165aa3,   2.377500, -61.719500,2024-02-23 00:44:52,GOES-16,IRACEMA,RORAIMA,Brasil,1400282,14,33,16,0.0,1.0,Amazônia,58.2
dea9df29-2792-33a8-8544-3f37b9ccac13,   2.377500, -61.700700,2024-02-23 00:44:52,GOES-16,IRACEMA,RORAIMA,Brasil,1400282,14,33,15,0.0,1.0,Amazônia,78.2
d52cab3b-51f9-329c-aa32-8a5ae2cdc263,   2.432200, -61.700000,2024-02-23 00:44:52,GOES-16,IRACEMA,RORAIMA,Brasil,1400282,14,33,13,0.0,1.0,Amazônia,54.4
a984b775-d7e2-3209-95a6-22fbe897a8a7,   2.432300, -61.624800,2024-02-23 00:44:52,GOES-16,IRACEMA,RORAIMA,Brasil,1400282,14,33,10,0.0,1.0,Amazônia,60.6
f4ba774a-2517-3e01-9156-e54ce3ff13ca,   2.395700, -61.719300,2024-02-23 00:44:52,GOES-16,IRACEMA,RORAIMA,Brasil,1400282,14,33,15,0.0,1.0,Amazônia,58.8
b4c6f15c-e437-365d-b45e-b1cd50cd4ae8,   1.978200, -60.477200,2024-02-23 00:44:54,GOES-16,CANTÁ,RORAIMA,Brasil,1400175,14,33,9,0.0,0.93,Amazônia,70.8
ff9efe8c-ee89-38b5-a4d5-997b2ac4960a,   1.960000, -60.477400,2024-02-23 00:44:54,GOES-16,CANTÁ,RORAIMA,Brasil,1400175,14,33,9,0.0,0.91,Amazônia,61.2
b24e2a6b-3060-3a4d-9b17-f2e14626ff2c,   1.158600, -59.303500,2024-02-23 00:44:59,GOES-16,CAROEBE,RORAIMA,Brasil,1400233,14,33,16,0.0,0.84,Amazônia,102.7
22a61587-e41e-32ae-8ca3-eeeeeb24df69,   1.158600, -59.284400,2024-02-23 00:44:59,GOES-16,CAROEBE,RORAIMA,Brasil,1400233,14,33,16,0.0,0.84,Amazônia,59.0
f70c32be-e73e-3fa4-980b-afdcdd7bbe18,   1.140400, -59.303600,2024-02-23 00:44:59,GOES-16,CAROEBE,RORAIMA,Brasil,1400233,14,33,17,0.0,0.84,Amazônia,96.2
66250694-8acc-3c89-a2b5-59a005d6b1f7,   1.140400, -59.284500,2024-02-23 00:44:59,GOES-16,CAROEBE,RORAIMA,Brasil,1400233,14,33,17,0.0,0.85,Amazônia,58.0
272ea5f0-60ee-352c-9844-2febe90ab022,    .738300, -60.372600,2024-02-23 00:45:01,GOES-16,RORAINÓPOLIS,RORAIMA,Brasil,1400472,14,33,9,0.0,0.75,Amazônia,46.5
16502880-bf10-3793-87ff-73490e27cd6f,   2.997700, -61.711200,2024-02-23 00:54:48,GOES-16,ALTO ALEGRE,RORAIMA,Brasil,1400050,14,33,17,0.0,1.0,Amazônia,49.3
cbecf057-070e-324a-88a9-16ae22f252f9,   2.432300, -61.624800,2024-02-23 00:54:52,GOES-16,IRACEMA,RORAIMA,Brasil,1400282,14,33,10,0.0,1.0,Amazônia,61.3
4e38ecbe-5fea-38b5-8bde-1ce60ccde03e,   1.960000, -60.477400,2024-02-23 00:54:54,GOES-16,CANTÁ,RORAIMA,Brasil,1400175,14,33,9,0.0,0.91,Amazônia,74.1
bb6dbf4f-9696-3e72-91ab-3463fdd4536d,   1.686400, -60.423200,2024-02-23 00:54:56,GOES-16,CARACARAÍ,RORAIMA,Brasil,1400209,14,33,9,0.0,0.99,Amazônia,48.0
a7a6e149-60a7-3d62-89eb-1aa327c0996a,   1.576900, -60.538000,2024-02-23 00:54:57,GOES-16,CARACARAÍ,RORAIMA,Brasil,1400209,14,33,9,0.0,1.0,Amazônia,65.1
4a1b8d18-8f2c-3661-a529-4aada98975b4,   1.140400, -59.303600,2024-02-23 00:54:59,GOES-16,CAROEBE,RORAIMA,Brasil,1400233,14,33,17,0.0,0.84,Amazônia,83.9
d71ef87c-af35-3579-8886-6710bdbc3a1b,   1.158600, -59.303500,2024-02-23 00:54:59,GOES-16,CAROEBE,RORAIMA,Brasil,1400233,14,33,16,0.0,0.84,Amazônia,143.5
01a9da71-2bff-3d7f-be74-45ca73ec037a,   1.158600, -59.284400,2024-02-23 00:54:59,GOES-16,CAROEBE,RORAIMA,Brasil,1400233,14,33,16,0.0,0.84,Amazônia,61.8
ac4e9ee3-6d62-348e-bf56-14d313fd9b9e,   1.119700, -62.143500,2024-02-23 00:54:59,GOES-16,CARACARAÍ,RORAIMA,Brasil,1400209,14,33,11,0.0,1.0,Amazônia,57.8
1c10da99-c3dc-37a8-bff2-610dcf881b76,   2.432300, -61.624800,2024-02-23 01:04:52,GOES-16,IRACEMA,RORAIMA,Brasil,1400282,14,33,10,0.0,1.0,Amazônia,61.7
0ae78bf8-55c2-39dd-8ff9-7e7954d74c41,   1.960000, -60.477400,2024-02-23 01:04:54,GOES-16,CANTÁ,RORAIMA,Brasil,1400175,14,33,9,0.0,0.91,Amazônia,64.0
6f39aa00-4e3a-3103-ad61-fcb22e19eaee,   1.978200, -60.477200,2024-02-23 01:04:54,GOES-16,CANTÁ,RORAIMA,Brasil,1400175,14,33,9,0.0,0.93,Amazônia,54.5
8625fec5-4efc-3b0e-a8ef-dd6d48091d1e,   1.576900, -60.538000,2024-02-23 01:04:57,GOES-16,CARACARAÍ,RORAIMA,Brasil,1400209,14,33,9,0.0,1.0,Amazônia,65.0
94a53213-a7fe-3520-90c7-743552c86204,   1.158600, -59.303500,2024-02-23 01:04:59,GOES-16,CAROEBE,RORAIMA,Brasil,1400233,14,33,16,0.0,0.84,Amazônia,133.7
2cf85097-c6fd-3452-9441-c111e0e7c018,   1.158600, -59.284400,2024-02-23 01:04:59,GOES-16,CAROEBE,RORAIMA,Brasil,1400233,14,33,16,0.0,0.84,Amazônia,61.2
183a18c1-4ceb-3c70-8da5-1b44b6987a00,   1.140400, -59.303600,2024-02-23 01:04:59,GOES-16,CAROEBE,RORAIMA,Brasil,1400233,14,33,17,0.0,0.84,Amazônia,81.3
4ebd1ee2-6ed3-39e5-892a-a2fd83fa1494, -23.644450, -48.414890,2024-02-23 01:06:00,TERRA_M-M,CAMPINA DO MONTE ALEGRE,SÃO PAULO,Brasil,3509452,35,33,0,1.26,0.5,Mata Atlântica,13.1
27fa1948-ee86-3c20-a6e5-650e2626b39a, -23.643780, -48.408460,2024-02-23 01:06:00,TERRA_M-M,CAMPINA DO MONTE ALEGRE,SÃO PAULO,Brasil,3509452,35,33,0,1.2,0.42,Mata Atlântica,13.9
c36b076d-0319-3211-baa4-44b46370446e, -23.011010, -50.424790,2024-02-23 01:09:00,TERRA_M-M,ITAMBARACÁ,PARANÁ,Brasil,4111001,41,33,2,8.72,0.07,Mata Atlântica,11.7
bf6d619a-2643-367d-9ef5-0c1d8adb46cc, -23.009240, -50.408550,2024-02-23 01:09:00,TERRA_M-M,ITAMBARACÁ,PARANÁ,Brasil,4111001,41,33,2,9.63,0.06,Mata Atlântica,7.0
78fc7ca8-b3eb-34a3-a128-fbcb8ac578db, -22.201270, -48.019010,2024-02-23 01:09:00,TERRA_M-M,BROTAS,SÃO PAULO,Brasil,3507902,35,33,2,16.54,0.0,Cerrado,9.9
3953e80c-24e3-329f-95e7-02463ce610cc, -22.199860, -48.007800,2024-02-23 01:09:00,TERRA_M-M,BROTAS,SÃO PAULO,Brasil,3507902,35,33,3,17.0,0.0,Cerrado,45.2
5c8a9ca3-54e3-38c3-9c90-b99c488674ec, -20.473660, -49.195310,2024-02-23 01:09:00,TERRA_M-M,ALTAIR,SÃO PAULO,Brasil,3500907,35,33,0,1.61,0.12,Cerrado,7.3
85fb1e1c-d9c4-378f-9883-32ddb86d6395,  -3.064570, -53.094900,2024-02-23 01:13:00,TERRA_M-M,MEDICILÂNDIA,PARÁ,Brasil,1504455,15,33,4,0.0,0.1,Amazônia,12.9
55d29cfc-41e6-3018-93c1-63ed862b1f34,  -2.963880, -53.711510,2024-02-23 01:13:00,TERRA_M-M,MEDICILÂNDIA,PARÁ,Brasil,1504455,15,33,4,0.0,0.12,Amazônia,9.3
309fb40e-eb55-3253-a718-605baacc76ea,  -2.960190, -53.717840,2024-02-23 01:13:00,TERRA_M-M,MEDICILÂNDIA,PARÁ,Brasil,1504455,15,33,4,0.0,0.12,Amazônia,13.7
264ad4a9-1fbb-37b5-bf75-26fe3f10962d,  -2.958320, -53.704620,2024-02-23 01:13:00,TERRA_M-M,MEDICILÂNDIA,PARÁ,Brasil,1504455,15,33,4,0.0,0.12,Amazônia,7.2
6a12f0df-9aba-3940-87d5-61ee93c6e31a,  -2.953170, -53.713000,2024-02-23 01:13:00,TERRA_M-M,MEDICILÂNDIA,PARÁ,Brasil,1504455,15,33,4,0.0,0.12,Amazônia,12.1
d1ac248f-b351-37a3-8c3b-ab4a62b81fcf,  -2.735500, -53.301200,2024-02-23 01:13:00,TERRA_M-M,PRAINHA,PARÁ,Brasil,1506005,15,33,7,0.0,0.32,Amazônia,5.2
53ed1517-4cbe-3512-8557-db9da2ca17ea,  -2.478010, -54.278930,2024-02-23 01:13:00,TERRA_M-M,SANTARÉM,PARÁ,Brasil,1506807,15,33,4,0.0,0.11,Amazônia,8.9
a6e2290a-d3fb-3059-8ee6-5d20ca33f2fe,  -2.435040, -53.876010,2024-02-23 01:13:00,TERRA_M-M,PRAINHA,PARÁ,Brasil,1506005,15,33,7,0.0,0.15,Amazônia,9.7
8ab37319-bb37-36e9-bc77-86a20ee05606,  -2.433260, -53.862820,2024-02-23 01:13:00,TERRA_M-M,PRAINHA,PARÁ,Brasil,1506005,15,33,7,0.0,0.15,Amazônia,7.8
643f85d0-1c4a-3796-be82-e5ab8471e272,  -2.429920, -53.869060,2024-02-23 01:13:00,TERRA_M-M,PRAINHA,PARÁ,Brasil,1506005,15,33,7,0.0,0.15,Amazônia,14.4
374555aa-64bb-3eee-8f15-137b731ae2c3,  -1.684090, -60.148750,2024-02-23 01:13:00,TERRA_M-M,PRESIDENTE FIGUEIREDO,AMAZONAS,Brasil,1303536,13,33,4,0.0,0.12,Amazônia,29.7
9c85953e-11db-3a16-9909-a6549a2c28e4,  -1.343780, -53.209100,2024-02-23 01:13:00,TERRA_M-M,ALMEIRIM,PARÁ,Brasil,1500503,15,33,7,0.0,0.22,Amazônia,12.6
4a02fa88-a77e-3ed9-a0bc-f40a3d2f0bff,  -1.335300, -53.222100,2024-02-23 01:13:00,TERRA_M-M,ALMEIRIM,PARÁ,Brasil,1500503,15,33,7,0.0,0.22,Amazônia,8.5
a482a869-6b29-3161-9141-d5aa780c9184,  -1.333710, -53.210480,2024-02-23 01:13:00,TERRA_M-M,ALMEIRIM,PARÁ,Brasil,1500503,15,33,7,0.0,0.22,Amazônia,23.3
60ea1430-8c88-30cf-a9e8-4167a3bcfaff,  -1.313170, -53.207970,2024-02-23 01:13:00,TERRA_M-M,ALMEIRIM,PARÁ,Brasil,1500503,15,33,6,0.0,0.21,Amazônia,6.6
7e46c863-667f-31c4-9832-8e1e56c067eb,  -1.311530, -53.196420,2024-02-23 01:13:00,TERRA_M-M,ALMEIRIM,PARÁ,Brasil,1500503,15,33,6,0.0,0.21,Amazônia,5.2
a7c0a0ff-9f35-3efa-88bc-60749cb5d7c8, -23.646799, -48.407001,2024-02-23 01:13:05,METOP-C,CAMPINA DO MONTE ALEGRE,SÃO PAULO,Brasil,3509452,35,33,0,1.15,0.32,Mata Atlântica,
3205cb41-ec41-3871-b9ca-95f75d4092e3, -23.644501, -48.397598,2024-02-23 01:13:05,METOP-C,CAMPINA DO MONTE ALEGRE,SÃO PAULO,Brasil,3509452,35,33,0,1.08,0.04,Mata Atlântica,
